"","detectorid","highwayid","enabledflag","locationtext","detectortype","detectorclass","detectortitle","detectorstatus","lanenumber","stationid","rampid","controllerid","end_date","start_date","milepost","agency_lane","atms_id"
"1066",5736,501,1,"I-5 NB at Carty Rd.",8,1,"005es01248:_MN___3",0,3,1625,1625,1625,NA,2004-01-01 00:00:00,12.48,3,5736
"1067",5737,502,1,"I-5 SB at Carty Rd.",8,1,"005es01249:_MS___1",0,1,1626,1626,1626,NA,2004-01-01 00:00:00,12.49,1,5737
"1068",5738,502,1,"I-5 SB at Carty Rd.",8,1,"005es01249:_MS___2",0,2,1626,1626,1626,NA,2004-01-01 00:00:00,12.49,2,5738
"1069",5739,502,1,"I-5 SB at Carty Rd.",8,1,"005es01249:_MS___3",0,3,1626,1626,1626,NA,2004-01-01 00:00:00,12.49,3,5739
"1070",5722,501,1,"I-5 NB at SR502",8,1,"005es01167:_MN__S3",0,3,1570,1570,1570,NA,2004-01-01 00:00:00,11.67,3,5722
"1071",5723,502,1,"I-5 SB at SR502",8,1,"005es01175:_MS__S3",0,3,1588,1588,1588,NA,2004-01-01 00:00:00,11.75,3,5723
"1072",5743,501,1,"35th St",8,1,"005es00210:_MN__S2",0,2,1627,1627,1627,NA,2004-01-01 00:00:00,2.1,2,5743
"1073",5744,501,1,"35th St",8,1,"005es00210:_MN__S3",0,3,1627,1627,1627,NA,2004-01-01 00:00:00,2.1,3,5744
"1074",5750,502,1,"35th St",8,1,"005es00210:_MS__S1",0,1,1628,1628,1628,NA,2004-01-01 00:00:00,2.1,1,5750
"1075",5751,502,1,"35th St",8,1,"005es00210:_MS__S2",0,2,1628,1628,1628,NA,2004-01-01 00:00:00,2.1,2,5751
"1076",5752,502,1,"35th St",8,1,"005es00210:_MS__S3",0,3,1628,1628,1628,NA,2004-01-01 00:00:00,2.1,3,5752
"1077",5756,50,1,"Pearson",8,1,"014es00058:_ME___1",0,1,1629,1629,1629,NA,2004-01-01 00:00:00,0.58,1,5756
"1078",5757,50,1,"Pearson",8,1,"014es00058:_ME___2",0,2,1629,1629,1629,NA,2004-01-01 00:00:00,0.58,2,5757
"1079",5758,51,1,"Pearson",8,1,"014es00058:_MW___1",0,1,1630,1630,1630,NA,2004-01-01 00:00:00,0.58,1,5758
"1080",5759,51,1,"Pearson",8,1,"014es00058:_MW___2",0,2,1630,1630,1630,NA,2004-01-01 00:00:00,0.58,2,5759
"1081",5760,50,1,"I-205 E",8,1,"014es00630:_ME___1",0,1,1631,1631,1631,NA,2004-01-01 00:00:00,6.3,1,5760
"1082",5761,50,1,"I-205 E",8,1,"014es00630:_ME___2",0,2,1631,1631,1631,NA,2004-01-01 00:00:00,6.3,2,5761
"1083",5762,51,1,"I-205 E",8,1,"014es00630:_MW___1",0,1,1632,1632,1632,NA,2004-01-01 00:00:00,6.3,1,5762
"1084",5763,51,1,"I-205 E",8,1,"014es00630:_MW___2",0,2,1632,1632,1632,NA,2004-01-01 00:00:00,6.3,2,5763
"1085",5764,50,1,"6th Ave",8,1,"014es01239:_ME___1",0,1,1633,1633,1633,NA,2004-01-01 00:00:00,12.39,1,5764
"1086",5765,51,1,"6th Ave",8,1,"014es01239:_MW___1",0,1,1634,1634,1634,NA,2004-01-01 00:00:00,12.39,1,5765
"1087",5767,50,1,"Lady Island",8,1,"014es01314:_ME___1",0,1,1635,1635,1635,NA,2004-01-01 00:00:00,13.14,1,5767
"1088",5768,51,1,"Lady Island",8,1,"014es01314:_MW___1",0,1,1636,1636,1636,NA,2004-01-01 00:00:00,13.14,1,5768
"1089",5769,50,1,"Union",8,1,"014es01465:_ME___1",0,1,1637,1637,1637,NA,2004-01-01 00:00:00,14.65,1,5769
"1090",5770,50,1,"Union",8,1,"014es01465:_ME___2",0,2,1637,1637,1637,NA,2004-01-01 00:00:00,14.65,2,5770
"1091",5771,51,1,"Union",8,1,"014es01465:_MW___1",0,1,1638,1638,1638,NA,2004-01-01 00:00:00,14.65,1,5771
"1092",5772,51,1,"Union",8,1,"014es01465:_MW___2",0,2,1638,1638,1638,NA,2004-01-01 00:00:00,14.65,2,5772
"1093",5773,54,1,"NE 58th",8,1,"205es03153:_MN___1",0,1,1639,1639,1639,NA,2004-01-01 00:00:00,31.53,1,5773
"1094",5774,54,1,"NE 58th",8,1,"205es03153:_MN___2",0,2,1639,1639,1639,NA,2004-01-01 00:00:00,31.53,2,5774
"1095",5775,55,1,"NE 58th",8,1,"205es03153:_MS___1",0,1,1640,1640,1640,NA,2004-01-01 00:00:00,31.53,1,5775
"1096",5776,55,1,"NE 58th",8,1,"205es03153:_MS___2",0,2,1640,1640,1640,NA,2004-01-01 00:00:00,31.53,2,5776
"1097",5777,54,1,"Andresen",8,1,"205es03345:_MN___1",0,1,1641,1641,1641,NA,2004-01-01 00:00:00,33.45,1,5777
"1098",5090,55,1," I-205 SB at 18th St ML2             ",8,1,"205es02936:_MS__S2",0,2,1543,1543,1543,NA,2004-01-01 00:00:00,29.36,2,5090
"1099",5091,55,1," I-205 SB at 18th St ML3             ",8,1,"205es02936:_MS__S3",0,3,1543,1543,1543,NA,2004-01-01 00:00:00,29.36,3,5091
"1100",5683,54,1,"I-205 NB at mp29.36 ML1",8,1,"205es02936:_MN__S1",0,1,1611,1611,1611,NA,2004-01-01 00:00:00,29.36,1,5683
"1101",5684,54,1,"I-205 NB at mp29.36 ML2",8,1,"205es02936:_MN__S2",0,2,1611,1611,1611,NA,2004-01-01 00:00:00,29.36,2,5684
"1102",5685,54,1,"I-205 NB at mp29.36 ML3",8,1,"205es02936:_MN__S3",0,3,1611,1611,1611,NA,2004-01-01 00:00:00,29.36,3,5685
"1103",5109,55,1," I-205 SB at 83rd Ramp ML1           ",8,1,"205es03290:_MS__S1",0,1,1561,1561,1561,NA,2004-01-01 00:00:00,32.9,1,5109
"1104",5108,55,1," I-205 SB at 83rd Ramp ML2           ",8,1,"205es03290:_MS__S2",0,2,1561,1561,1561,NA,2004-01-01 00:00:00,32.9,2,5108
"1105",5093,54,1," I-205 NB at 77th St ML1             ",8,1,"205es03290:_MN__S1",0,1,1545,1545,1545,NA,2004-01-01 00:00:00,32.9,1,5093
"1106",5092,54,1," I-205 NB at 77th St ML2             ",8,1,"205es03290:_MN__S2",0,2,1545,1545,1545,NA,2004-01-01 00:00:00,32.9,2,5092
"1107",5691,54,1,"I-205 NB at mp32.22 ML1",8,1,"205es03222:_MN___1",0,1,1613,1613,1613,NA,2004-01-01 00:00:00,32.22,1,5691
"1108",5692,54,1,"I-205 NB at mp32.22 ML2",8,1,"205es03222:_MN___2",0,2,1613,1613,1613,NA,2004-01-01 00:00:00,32.22,2,5692
"1109",5094,55,1," I-205 SB at 77th St ML1             ",8,1,"205es03223:_MS___1",0,1,1547,1547,1547,NA,2004-01-01 00:00:00,32.23,1,5094
"1110",5095,55,1," I-205 SB at 77th St ML2             ",8,1,"205es03223:_MS___2",0,2,1547,1547,1547,NA,2004-01-01 00:00:00,32.23,2,5095
"1111",5083,55,1," I-205 SB at 119th St ML1            ",8,1,"205es03562:_MS__S1",0,1,1537,1537,1537,NA,2004-01-01 00:00:00,35.62,1,5083
"1112",5082,55,1," I-205 SB at 119th St ML2            ",8,1,"205es03562:_MS__S2",0,2,1537,1537,1537,NA,2004-01-01 00:00:00,35.62,2,5082
"1113",5699,54,1,"I-205 NB at mp35.62 ML1",8,1,"205es03562:_MN__S1",0,1,1614,1614,1614,NA,2004-01-01 00:00:00,35.62,1,5699
"1114",5700,54,1,"I-205 NB at mp35.62 ML2",8,1,"205es03562:_MN__S2",0,2,1614,1614,1614,NA,2004-01-01 00:00:00,35.62,2,5700
"1115",5079,54,1," I-205 NB at 50th Ave ML1            ",8,1,"205es03481:_MN__S1",0,1,1535,1535,1535,NA,2004-01-01 00:00:00,34.81,1,5079
"1116",5078,54,1," I-205 NB at 50th Ave ML2            ",8,1,"205es03481:_MN__S2",0,2,1535,1535,1535,NA,2004-01-01 00:00:00,34.81,2,5078
"1117",5080,55,1," I-205 SB at 50th Ave ML1            ",8,1,"205es03481:_MS__S1",0,1,1536,1536,1536,NA,2004-01-01 00:00:00,34.81,1,5080
"1118",5081,55,1," I-205 SB at 50th Ave ML2            ",8,1,"205es03481:_MS__S2",0,2,1536,1536,1536,NA,2004-01-01 00:00:00,34.81,2,5081
"1119",1149,1,0,"Macadam Ave NB",8,5,"I5N299.70-ENTD1",0,1,5015,1015,1015,NA,2004-01-01 00:00:00,299.7,1,1149
"1120",1311,2,0,"Hood Ave SB",8,5,"I5S299.25-ENTD1",0,1,5036,1036,1036,NA,2004-01-01 00:00:00,299.25,1,1311
"1121",1492,9,0,"72nd Ave NB to NB",8,5,"ORG217N6.61-ENTD1",0,1,5071,1071,1071,NA,2004-01-01 00:00:00,6.61,1,1492
"1122",1506,9,0,"99W WB to NB",8,5,"ORG217N5.85-ENTD1",0,1,5069,1069,1069,NA,2004-01-01 00:00:00,5.85,1,1506
"1123",1513,9,0,"Greenburg NB",8,5,"ORG217N4.65-ENTD1",0,1,5068,1068,1068,NA,2004-01-01 00:00:00,4.65,1,1513
"1124",1520,9,0,"Scholls Fy NB",8,5,"ORG217N3.85-ENTD1",0,1,5067,1067,1067,NA,2004-01-01 00:00:00,3.85,1,1520
"1125",1527,9,0,"Denney Rd NB",8,5,"ORG217N2.68-ENTD1",0,1,5066,1066,1066,NA,2004-01-01 00:00:00,2.68,1,1527
"1126",1534,9,0,"Allen Blvd NB",8,5,"ORG217N2.16-ENTD1",0,1,5065,1065,1065,NA,2004-01-01 00:00:00,2.16,1,1534
"1127",1541,9,0,"TV Hwy NB",8,5,"ORG217N1.34-ENTD1",0,1,5064,1064,1064,NA,2004-01-01 00:00:00,1.34,1,1541
"1128",1548,9,0,"Walker Rd NB",8,5,"ORG217N0.66-ENTD1",0,1,5063,1063,1063,NA,2004-01-01 00:00:00,0.66,1,1548
"1129",1556,10,0,"Walker Rd SB",8,5,"ORG217S0.76-ENTD1",0,1,5080,1080,1080,NA,2004-01-01 00:00:00,0.76,1,1556
"1130",1563,10,0,"B-H Hwy SB",8,5,"ORG217S1.92-ENTD1",0,1,5079,1079,1079,NA,2004-01-01 00:00:00,1.92,1,1563
"1131",1570,10,0,"Allen Blvd SB",8,5,"ORG217S2.55-ENTD1",0,1,5078,1078,1078,NA,2004-01-01 00:00:00,2.55,1,1570
"1132",1577,10,0,"Denney Rd SB",8,5,"ORG217S3.12-ENTD1",0,1,5077,1077,1077,NA,2004-01-01 00:00:00,3.12,1,1577
"1133",1584,10,0,"Hall Blvd SB",8,5,"ORG217S3.50-ENTD1",0,1,5076,1076,1076,NA,2004-01-01 00:00:00,3.5,1,1584
"1134",1591,10,0,"Scholls Fy SB",8,5,"ORG217S4.35-ENTD1",0,1,5075,1075,1075,NA,2004-01-01 00:00:00,4.35,1,1591
"1135",1598,10,0,"Greenburg SB",8,5,"ORG217S5.11-ENTD1",0,1,5074,1074,1074,NA,2004-01-01 00:00:00,5.11,1,1598
"1136",1605,10,0,"99W EB to SB",8,5,"ORG217S5.95-ENTD1",0,1,5073,1073,1073,NA,2004-01-01 00:00:00,5.95,1,1605
"1137",1612,10,0,"72nd SB",8,5,"ORG217S6.77-ENTD1",0,1,5072,1072,1072,NA,2004-01-01 00:00:00,6.77,1,1612
"1138",1792,10,0,"Wilshire to ORE 217 SB",8,5,"ORE217N0.45-ENTD1",0,1,5111,1111,1111,NA,2004-01-01 00:00:00,0.45,1,1792
"1139",1815,10,0,"Barnes SB",8,5,"ORE217S0.1-ENTD1",0,1,5118,1118,1118,NA,2004-01-01 00:00:00,0.1,1,1815
"1140",1823,6,0,"Everett to I-405 SB",8,5,"I405S2.22-ENTD1",0,1,5119,1119,1119,NA,2004-01-01 00:00:00,2.22,1,1823
"1141",1828,6,0,"Taylor to I-405 SB",8,5,"I405S1.81-ENTD1",0,1,5120,1120,1120,NA,2004-01-01 00:00:00,1.81,1,1828
"1142",1834,6,0,"Montgomery to I-405 SB",8,5,"I405S1.37-ENTD1",0,1,5121,1121,1121,NA,2004-01-01 00:00:00,1.37,1,1834
"1143",1900,5,0,"Couch to I-405 NB",8,5,"I405N2.3-ENTD1",0,1,5132,1132,1132,NA,2004-01-01 00:00:00,2.3,1,1900
"1144",1906,5,0,"Glisan to I-405 NB",8,5,"I405N2.46-ENTD1",0,1,5133,1133,1133,NA,2004-01-01 00:00:00,2.46,1,1906
"1145",1913,6,0,"5th to I-405 SB",8,5,"I405S.97-ENTD1",0,1,5134,1134,1134,NA,2004-01-01 00:00:00,0.97,1,1913
"1146",1919,6,0,"Broadway to I-405 SB",8,5,"I405S1.08-ENTD1",0,1,5135,1135,1135,NA,2004-01-01 00:00:00,1.08,1,1919
"1147",1980,9,0,"Walker Rd NB",8,1,"ORG217N0.66-ML3",0,3,1063,1063,1063,2014-04-30 00:00:00,2004-01-01 00:00:00,0.66,3,1980
"1148",3429,2,0,"I-5 SB N. of Columbia off-ramp ML1",8,1,"I-5 SB N. of Columbia off-ramp ML1",0,1,3174,3174,74,NA,2004-01-01 00:00:00,305.92,1,3429
"1149",3430,2,0,"I-5 SB N. of Columbia off-ramp ML2",8,1,"I-5 SB N. of Columbia off-ramp ML2",0,2,3174,3174,74,NA,2004-01-01 00:00:00,305.92,2,3430
"1150",3001,4,1,"I-205 SB at Park Place ML1",8,1,"I-205 SB at Park Place ML1",30,1,3001,3001,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,1,3001
"1151",3002,4,1,"I-205 SB at Park Place ML2",8,1,"I-205 SB at Park Place ML2",30,2,3001,3001,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,2,3002
"1152",3003,4,1,"I-205 SB at Park Place ML3",8,1,"I-205 SB at Park Place ML3",30,3,3001,3001,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,3,3003
"1153",3004,3,1,"I-205 NB at Park Place ML1",8,1,"I-205 NB at Park Place ML1",30,1,3002,3002,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,1,3004
"1154",3005,3,1,"I-205 NB at Park Place ML2",8,1,"I-205 NB at Park Place ML2",30,2,3002,3002,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,2,3005
"1155",3006,3,1,"I-205 NB at Park Place ML3",8,1,"I-205 NB at Park Place ML3",30,3,3002,3002,254,2014-09-01 00:00:00,2004-01-01 00:00:00,11.05,3,3006
"1156",3217,7,1,"I-84 EB @ 148th ML1",8,1,"I-84 EB @ 148th ML1",30,1,3141,3141,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,1,3217
"1157",3218,7,1,"I-84 EB @ 148th ML2",8,1,"I-84 EB @ 148th ML2",30,2,3141,3141,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,2,3218
"1158",3219,7,1,"I-84 EB @ 148th ML3",8,1,"I-84 EB @ 148th ML3",30,3,3141,3141,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,3,3219
"1159",3220,8,1,"I-84 WB @ 148th ML1",8,1,"I-84 WB @ 148th ML1",30,1,3142,3142,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,1,3220
"1160",3221,8,1,"I-84 WB @ 148th ML2",8,1,"I-84 WB @ 148th ML2",30,2,3142,3142,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,2,3221
"1161",3222,8,1,"I-84 WB @ 148th ML3",8,1,"I-84 WB @ 148th ML3",30,3,3142,3142,91,2014-09-01 00:00:00,2004-01-01 00:00:00,11.47,3,3222
"1162",3223,7,1,"I-84 EB @ 162nd ML1",8,1,"I-84 EB @ 162nd ML1",30,1,3143,3143,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,1,3223
"1163",3261,7,1,"I-84 EB @ 102nd ML1",8,1,"I-84 EB @ 102nd ML1",0,1,3137,3137,87,NA,2004-01-01 00:00:00,6.7,1,3261
"1164",3262,7,1,"I-84 EB @ 102nd ML2",8,1,"I-84 EB @ 102nd ML2",0,2,3137,3137,87,NA,2004-01-01 00:00:00,6.7,2,3262
"1165",3285,1,0,"I-5 NB N. of Columbia off-ramp ML1",8,1,"I-5 NB N. of Columbia off-ramp ML1",0,1,3124,3124,74,NA,2004-01-01 00:00:00,305.92,1,3285
"1166",3286,1,0,"I-5 NB N. of Columbia off-ramp ML2",8,1,"I-5 NB N. of Columbia off-ramp ML2",0,2,3124,3124,74,NA,2004-01-01 00:00:00,305.92,2,3286
"1167",3287,1,0,"I-5 NB N. of Columbia off-ramp ML3",8,1,"I-5 NB N. of Columbia off-ramp ML3",0,3,3124,3124,74,NA,2004-01-01 00:00:00,305.92,3,3287
"1168",3224,7,1,"I-84 EB @ 162nd ML2",8,1,"I-84 EB @ 162nd ML2",30,2,3143,3143,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,2,3224
"1169",3225,7,1,"I-84 EB @ 162nd ML3",8,1,"I-84 EB @ 162nd ML3",30,3,3143,3143,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,3,3225
"1170",3226,8,1,"I-84 WB @ 162nd ML1",8,1,"I-84 WB @ 162nd ML1",30,1,3144,3144,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,1,3226
"1171",3227,8,1,"I-84 WB @ 162nd ML2",8,1,"I-84 WB @ 162nd ML2",30,2,3144,3144,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,2,3227
"1172",3228,8,1,"I-84 WB @ 162nd ML3",8,1,"I-84 WB @ 162nd ML3",30,3,3144,3144,93,2014-09-01 00:00:00,2004-01-01 00:00:00,12.16,3,3228
"1173",3433,1,0,"I-5 NB @ Marquam Bridge ML4",8,1,"I-5 NB @ Marquam Bridge ML4",0,4,3119,3119,69,NA,2004-01-01 00:00:00,300.5,4,3433
"1174",3281,1,0,"I-5 NB @ Marquam Bridge ML1",8,1,"I-5 NB @ Marquam Bridge ML1",0,1,3119,3119,69,NA,2004-01-01 00:00:00,300.5,1,3281
"1175",3282,1,0,"I-5 NB @ Marquam Bridge ML2",8,1,"I-5 NB @ Marquam Bridge ML2",0,2,3119,3119,69,NA,2004-01-01 00:00:00,300.5,2,3282
"1176",1886,1,0,"Wilsonville to I-5 NB",8,1,"I5N283.93-ML3",0,3,1130,1130,1130,2014-09-19 00:00:00,2004-01-01 00:00:00,283.93,3,1886
"1177",3288,3,1,"I-205 NB @ Prosperity Park ML1",8,1,"I-205 NB @ Prosperity Park ML1",30,1,3100,3100,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,1,3288
"1178",3289,3,1,"I-205 NB @ Prosperity Park ML2",8,1,"I-205 NB @ Prosperity Park ML2",30,2,3100,3100,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,2,3289
"1179",1050,2,0,"Lower Boones SB",8,1,"I5N290.40-ML2",0,2,1039,1039,1039,2014-09-19 00:00:00,2004-01-01 00:00:00,290.4,2,1050
"1180",3290,3,1,"I-205 NB @ Prosperity Park ML3",8,1,"I-205 NB @ Prosperity Park ML3",30,3,3100,3100,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,3,3290
"1181",3291,4,1,"I-205 SB @ Prosperity Park ML1",8,1,"I-205 SB @ Prosperity Park ML1",30,1,3101,3101,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,1,3291
"1182",3292,4,1,"I-205 SB @ Prosperity Park ML2",8,1,"I-205 SB @ Prosperity Park ML2",30,2,3101,3101,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,2,3292
"1183",3293,4,1,"I-205 SB @ Prosperity Park ML3",8,1,"I-205 SB @ Prosperity Park ML3",30,3,3101,3101,50,2014-09-01 00:00:00,2004-01-01 00:00:00,1.96,3,3293
"1184",3294,3,1,"I-205 NB @ Blankenship ML1",8,1,"I-205 NB @ Blankenship ML1",30,1,3102,3102,52,2014-09-01 00:00:00,2004-01-01 00:00:00,5.39,1,3294
"1185",3295,3,1,"I-205 NB @ Blankenship ML2",8,1,"I-205 NB @ Blankenship ML2",30,2,3102,3102,52,2014-09-01 00:00:00,2004-01-01 00:00:00,5.39,2,3295
"1186",3296,3,1,"I-205 NB @ Viewpoint ML1",8,1,"I-205 NB @ Viewpoint ML1",30,1,3103,3103,53,2014-09-01 00:00:00,2004-01-01 00:00:00,7.6,1,3296
"1187",3297,3,1,"I-205 NB @ Viewpoint ML2",8,1,"I-205 NB @ Viewpoint ML2",30,2,3103,3103,53,2014-09-01 00:00:00,2004-01-01 00:00:00,7.6,2,3297
"1188",3298,3,1,"I-205 SB @ Viewpoint ML1",8,1,"I-205 SB @ Viewpoint ML1",30,1,3104,3104,53,2014-09-01 00:00:00,2004-01-01 00:00:00,7.6,1,3298
"1189",3299,3,1,"I-205 SB @ Viewpoint ML2",8,1,"I-205 SB @ Viewpoint ML2",30,2,3104,3104,53,2014-09-01 00:00:00,2004-01-01 00:00:00,7.6,2,3299
"1190",3377,7,1,"I-84 EB @ Marine Dr ML1",8,1,"I-84 EB @ Marine Dr ML1",30,1,3183,3183,115,2014-09-01 00:00:00,2004-01-01 00:00:00,16.9,1,3377
"1191",3378,7,1,"I-84 EB @ Marine Dr ML2",8,1,"I-84 EB @ Marine Dr ML2",30,2,3183,3183,115,2014-09-01 00:00:00,2004-01-01 00:00:00,16.9,2,3378
"1192",1824,6,0,"Taylor to I-405 SB",8,1,"I405S1.81-ML1",0,1,1120,1120,1120,2014-05-01 00:00:00,2004-01-01 00:00:00,1.81,1,1824
"1193",3397,2,0,"I-5 SB N. of Morrison Bridge ML3",8,1,"I-5 SB N. of Morrison Bridge ML3",0,3,3120,3120,0,2014-05-01 00:00:00,2004-01-01 00:00:00,301.13,3,3397
"1194",3407,2,0,"Marquam Bridge SB Catwalk ML1",8,1,"Marquam Bridge SB Catwalk ML1",0,1,3186,3186,0,2014-05-01 00:00:00,2004-01-01 00:00:00,300.26,1,3407
"1195",3408,2,0,"Marquam Bridge SB Catwalk ML2",8,1,"Marquam Bridge SB Catwalk ML2",0,2,3186,3186,0,2014-05-01 00:00:00,2004-01-01 00:00:00,300.26,2,3408
"1196",3409,2,0,"Marquam Bridge SB Catwalk ML3",8,1,"Marquam Bridge SB Catwalk ML3",0,3,3186,3186,0,2014-05-01 00:00:00,2004-01-01 00:00:00,300.26,3,3409
"1197",3410,2,0,"Marquam Bridge SB Catwalk ML4",8,1,"Marquam Bridge SB Catwalk ML4",0,4,3186,3186,0,2014-05-01 00:00:00,2004-01-01 00:00:00,300.26,4,3410
"1198",3311,5,1,"I-405 NB @ Jefferson ML1",8,1,"I-405 NB @ Jefferson ML1",0,1,3109,3109,59,2014-05-01 00:00:00,2004-01-01 00:00:00,1.77,1,3311
"1199",3411,2,0,"I-5 SB @ Ross Island Bridge ML1",8,1,"I-5 SB @ Ross Island Bridge ML1",0,1,3187,3187,0,2014-05-01 00:00:00,2004-01-01 00:00:00,299.8,1,3411
"1200",3412,2,0,"I-5 SB @ Ross Island Bridge ML2",8,1,"I-5 SB @ Ross Island Bridge ML2",0,2,3187,3187,0,2014-05-01 00:00:00,2004-01-01 00:00:00,299.8,2,3412
"1201",3415,5,0,"I-405 NB @ Ross Island Bridge ML1",8,1,"I-405 NB @ Ross Island Bridge ML1",0,1,3201,3201,0,2014-05-01 00:00:00,2004-01-01 00:00:00,0.2,1,3415
"1202",3416,5,0,"I-405 NB @ Ross Island Bridge ML2",8,1,"I-405 NB @ Ross Island Bridge ML2",0,2,3201,3201,0,2014-05-01 00:00:00,2004-01-01 00:00:00,0.2,2,3416
"1203",1723,6,1,"Front Ave SB",8,1,"US26W0.55-ML2",0,2,1096,1096,1096,2014-05-01 00:00:00,2004-01-01 00:00:00,0.55,2,1723
"1204",1722,6,1,"Front Ave SB",8,1,"US26W0.55-ML1",2,1,1096,1096,1096,2014-05-01 00:00:00,2004-01-01 00:00:00,0.55,1,1722
"1205",1537,9,0,"TV Hwy NB",8,1,"ORG217N1.34-ML1",0,1,1064,1064,1064,2014-05-01 00:00:00,2004-01-01 00:00:00,1.34,1,1537
"1206",1538,9,0,"TV Hwy NB",8,1,"ORG217N1.34-ML2",0,2,1064,1064,1064,2014-05-01 00:00:00,2004-01-01 00:00:00,1.34,2,1538
"1207",1495,9,0,"99W EB to NB",8,1,"ORG217N5.90-ML1",0,1,1070,1070,1070,2014-05-01 00:00:00,2004-01-01 00:00:00,5.9,1,1495
"1208",1496,9,0,"99W EB to NB",8,1,"ORG217N5.90-ML2",0,2,1070,1070,1070,2014-05-01 00:00:00,2004-01-01 00:00:00,5.9,2,1496
"1209",1530,9,0,"Allen Blvd NB",8,1,"ORG217N2.16-ML1",0,1,1065,1065,1065,2014-05-01 00:00:00,2004-01-01 00:00:00,2.16,1,1530
"1210",1531,9,0,"Allen Blvd NB",8,1,"ORG217N2.16-ML2",0,2,1065,1065,1065,2014-05-01 00:00:00,2004-01-01 00:00:00,2.16,2,1531
"1211",1516,9,0,"Scholls Fy NB",8,1,"ORG217N3.85-ML1",0,1,1067,1067,1067,2014-05-01 00:00:00,2004-01-01 00:00:00,3.85,1,1516
"1212",1517,9,0,"Scholls Fy NB",8,1,"ORG217N3.85-ML2",0,2,1067,1067,1067,2014-05-01 00:00:00,2004-01-01 00:00:00,3.85,2,1517
"1213",1509,9,0,"Greenburg NB",8,1,"ORG217N4.65-ML1",0,1,1068,1068,1068,2014-05-01 00:00:00,2004-01-01 00:00:00,4.65,1,1509
"1214",1510,9,0,"Greenburg NB",8,1,"ORG217N4.65-ML2",0,2,1068,1068,1068,2014-05-01 00:00:00,2004-01-01 00:00:00,4.65,2,1510
"1215",1502,9,0,"99W WB to NB",8,1,"ORG217N5.85-ML1",0,1,1069,1069,1069,2014-05-01 00:00:00,2004-01-01 00:00:00,5.85,1,1502
"1216",1503,9,0,"99W WB to NB",8,1,"ORG217N5.85-ML2",0,2,1069,1069,1069,2014-05-01 00:00:00,2004-01-01 00:00:00,5.85,2,1503
"1217",1488,9,0,"72nd Ave NB to NB",8,1,"ORG217N6.61-ML1",0,1,1071,1071,1071,2014-05-01 00:00:00,2004-01-01 00:00:00,6.61,1,1488
"1218",1489,9,0,"72nd Ave NB to NB",8,1,"ORG217N6.61-ML2",0,2,1071,1071,1071,2014-05-01 00:00:00,2004-01-01 00:00:00,6.61,2,1489
"1219",3069,9,0,"217-NB @ TV Hwy ML1",8,1,"217-NB @ TV Hwy ML1",0,1,3155,3155,0,2014-05-01 00:00:00,2004-01-01 00:00:00,1.5,1,3069
"1220",3070,9,0,"217-NB @ TV Hwy ML2",8,1,"217-NB @ TV Hwy ML2",0,2,3155,3155,0,2014-05-01 00:00:00,2004-01-01 00:00:00,1.5,2,3070
"1221",1173,1,1,"Broadway NB",8,1,"I5N302.50-ML1",0,1,1018,1018,1018,2017-01-01 00:00:00,2004-01-01 00:00:00,302.5,1,1173
"1222",1174,1,1,"Broadway NB",8,1,"I5N302.50-ML2",0,2,1018,1018,1018,2017-01-01 00:00:00,2004-01-01 00:00:00,302.5,2,1174
"1223",1829,6,0,"Montgomery to I-405 SB",8,1,"I405S1.37-ML1",0,1,1121,1121,1121,2014-05-01 00:00:00,2004-01-01 00:00:00,1.37,1,1829
"1224",1830,6,0,"Montgomery to I-405 SB",8,1,"I405S1.37-ML2",0,2,1121,1121,1121,2014-05-01 00:00:00,2004-01-01 00:00:00,1.37,2,1830
"1225",1831,6,0,"Montgomery to I-405 SB",8,1,"I405S1.37-ML3",0,3,1121,1121,1121,2014-05-01 00:00:00,2004-01-01 00:00:00,1.37,3,1831
"1226",1907,6,0,"5th to I-405 SB",8,1,"I405S.97-ML1",0,1,1134,1134,1134,2014-05-01 00:00:00,2004-01-01 00:00:00,0.97,1,1907
